year,station_id,longitude,latitude,city_id,city_name_chn,city_name_eng
1994,S000556,113.1298,27.8455,174.0,株洲市,Zhuzhou
1994,S000557,117.834,36.5592,,,
1994,S000558,118.0876,36.7111,129.0,淄博市,Zibo
1994,S000559,110.0155,27.4772,184.0,怀化市,Huaihua
1994,S000560,112.025,27.6648,185.0,娄底市,Loudi
1994,S000561,104.1222,36.4919,263.0,白银市,Baiyin
1994,S000562,105.098,36.5963,,,
1994,S000563,119.5789,31.0713,,,
1994,S000564,119.8637,30.9613,,,
1994,S000565,112.6863,38.7184,,,
1994,S000566,116.0424,39.7623,,,
1994,S000567,116.0488,39.7666,,,
1994,S000568,116.194,39.8415,,,
1994,S000569,118.1073,37.281,142.0,滨州市,Binzhou
1994,S000570,118.1814,37.1539,,,
1994,S000571,111.3152,30.7132,164.0,宜昌市,Yichang
1994,S000572,111.6854,30.704,,,
1994,S000573,114.3752,35.8782,149.0,鹤壁市,Hebi
1994,S000574,115.0516,35.7038,152.0,濮阳市,Puyang
1994,S000575,119.0201,40.9303,,,
1994,S000576,120.8949,40.7511,47.0,葫芦岛市,Huludao
1994,S000577,117.3743,39.9131,,,
1994,S000578,117.4443,39.8866,,,
1994,S000579,118.3077,36.7061,,,
1994,S000580,118.5797,36.6973,,,
1994,S000581,117.4438,39.8821,,,
1994,S000582,118.1587,39.7767,,,
1994,S000583,118.1713,39.7805,,,
1994,S000584,119.468,39.8401,5.0,秦皇岛市,Qinhuangdao
1994,S000585,119.4794,39.8348,5.0,秦皇岛市,Qinhuangdao
1994,S000586,119.7044,39.9323,5.0,秦皇岛市,Qinhuangdao
1994,S000587,116.4568,39.8744,1.0,北京市,Beijing
1994,S000588,116.733,39.8517,,,
1994,S000589,116.739,39.8514,,,
1994,S000590,117.3252,39.9068,,,
1994,S000591,117.9912,40.1274,,,
1994,S000592,118.1652,39.7809,,,
1994,S000593,116.6597,40.2454,,,
1994,S000594,117.3196,39.9116,,,
1994,S000595,103.8473,25.6386,,,
1994,S000596,104.5987,25.871,,,
1994,S000597,117.2049,25.98,,,
1994,S000598,117.4262,26.0068,,,
1994,S000599,126.5399,41.9743,53.0,白山市,Baishan
1994,S000600,128.0827,42.4099,,,
1994,S000601,118.5854,36.6969,,,
1994,S000602,120.2185,36.3045,,,
1994,S000603,106.4631,26.6252,240.0,贵阳市,Guiyang
1994,S000604,106.5501,26.3665,,,
1994,S000605,113.4109,34.144,,,
1994,S000606,113.7757,34.0384,153.0,许昌市,Xuchang
1994,S000607,113.7967,34.0106,153.0,许昌市,Xuchang
1994,S000608,115.178,33.6526,,,
1994,S000609,121.4017,31.0015,,,
1994,S000610,121.473,30.8118,,,
1994,S000611,121.2631,31.2568,,,
1994,S000612,121.4215,31.027,,,
1994,S000613,108.0928,24.6525,216.0,河池市,Hechi
1994,S000614,108.204,24.8524,,,
1994,S000615,108.1563,25.2198,,,
1994,S000616,108.2098,25.0643,,,
1994,S000617,118.1451,37.0882,,,
1994,S000618,118.5418,37.5024,131.0,东营市,Dongying
1994,S000619,105.9635,32.8935,,,
1994,S000620,108.9939,32.6753,258.0,安康市,Ankang
1994,S000621,114.0668,32.9469,160.0,驻马店市,Zhumadian
1994,S000622,114.9307,32.7156,,,
1994,S000623,117.0637,36.6221,127.0,济南市,JiNan
1994,S000624,118.1126,36.7277,129.0,淄博市,Zibo
1994,S000625,109.5597,34.7732,,,
1994,S000626,111.3748,35.6026,,,
1994,S000627,113.9837,26.8806,,,
1994,S000628,114.7574,27.6931,120.0,新余市,Xinyu
1994,S000629,103.9836,31.3136,,,
1994,S000630,104.2626,30.8863,,,
1994,S000631,126.0951,43.266,,,
1994,S000632,127.2711,42.727,,,
1994,S000633,109.688,28.0341,,,
1994,S000634,112.3462,31.2876,,,
1994,S000635,109.9742,27.5046,184.0,怀化市,Huaihua
1994,S000636,110.0103,27.4772,184.0,怀化市,Huaihua
1994,S000637,109.0728,24.7665,,,
1994,S000638,110.0309,27.3172,,,
1994,S000639,111.8177,32.0859,,,
1994,S000640,113.0653,33.7548,147.0,平顶山市,Pingdingshan
1994,S000641,112.5791,34.5801,146.0,洛阳市,Luoyang
1994,S000642,112.6214,34.6652,146.0,洛阳市,Luoyang
1994,S000643,112.5572,34.4268,,,
1994,S000644,113.0654,33.7593,147.0,平顶山市,Pingdingshan
1994,S000645,113.0404,35.1486,,,
1994,S000646,113.8077,35.173,150.0,新乡市,Xinxiang
1994,S000647,112.4633,34.8402,,,
1994,S000648,113.0291,35.1489,,,
1994,S000649,119.7347,48.6586,,,
1994,S000650,119.9249,49.103,31.0,呼伦贝尔市,Hulunbeir
1994,S000651,112.7854,37.55,20.0,晋中市,Jinzhong
1994,S000652,113.1461,36.2264,17.0,长治市,Changzhi
1994,S000653,112.8754,35.4463,18.0,晋城市,Jincheng
1994,S000654,113.0347,35.1487,,,
1994,S000655,112.8381,35.6732,18.0,晋城市,Jincheng
1994,S000656,113.1402,36.2221,17.0,长治市,Changzhi
1994,S000657,106.3295,29.572,,,
1994,S000658,111.8123,32.0905,,,
1994,S000659,117.6541,41.4963,,,
1994,S000660,119.0826,42.265,28.0,赤峰市,Chifeng
1994,S000661,116.6502,40.3412,,,
1994,S000662,117.7543,41.2769,,,
1994,S000663,116.4975,40.267,,,
1994,S000664,116.6498,40.3367,,,
1994,S000665,119.0905,42.2781,28.0,赤峰市,Chifeng
1994,S000666,122.1911,43.5304,29.0,通辽市,Tongliao
1994,S000667,117.9231,39.2737,,,
1994,S000668,118.2433,39.236,,,
1994,S000669,113.2467,27.7782,174.0,株洲市,Zhuzhou
1994,S000670,113.5255,27.619,,,
1994,S000671,122.2053,43.5383,29.0,通辽市,Tongliao
1994,S000672,122.236,43.5311,29.0,通辽市,Tongliao
1994,S000673,116.1795,40.1732,,,
1994,S000674,116.4971,40.2625,,,
1994,S000675,117.7675,41.2853,,,
1994,S000676,118.0219,40.8523,10.0,承德市,Chengde
1994,S000677,108.822,35.0352,251.0,铜川市,Tongchuan
1994,S000678,109.0401,34.7974,251.0,铜川市,Tongchuan
1994,S000679,108.9024,35.3613,,,
1994,S000680,109.0125,35.6469,,,
1994,S000681,117.2016,36.1162,135.0,泰安市,Taian
1994,S000682,117.736,36.1619,138.0,莱芜市,Laiwu
1994,S000683,117.7479,36.1657,138.0,莱芜市,Laiwu
1994,S000684,118.3014,36.702,,,
1994,S000685,117.3812,36.1874,,,
1994,S000686,117.8749,36.2803,138.0,莱芜市,Laiwu
1994,S000687,131.1819,46.7673,59.0,双鸭山市,Shuangyashan
1994,S000688,133.2458,47.5812,,,
1994,S000689,115.8695,32.8236,101.0,阜阳市,Fuyang
1994,S000690,117.2302,32.4235,,,
1994,S000691,113.5307,27.6189,,,
1994,S000692,114.7581,27.7068,120.0,新余市,Xinyu
1994,S000693,112.0036,37.8626,,,
1994,S000694,112.5598,37.8032,14.0,太原市,Taiyuan
1994,S000695,111.631,38.2972,,,
1994,S000696,111.9977,37.8627,,,
1994,S000697,86.0539,41.6577,,,
1994,S000698,88.9054,43.0819,,,
1994,S000699,100.4572,37.1057,,,
1994,S000700,100.5091,37.3455,,,
1994,S000701,118.4475,31.2299,92.0,芜湖市,Wuhu
1994,S000702,118.8021,30.8443,106.0,宣城市,Xuancheng
1994,S000703,117.1193,28.9603,,,
1994,S000704,118.9548,30.5091,,,
1994,S000705,119.6141,45.4286,,,
1994,S000706,122.199,43.5389,29.0,通辽市,Tongliao
1994,S000707,113.1519,36.2263,17.0,长治市,Changzhi
1994,S000708,114.1444,36.4918,,,
1994,S000709,114.1442,36.4873,,,
1994,S000710,114.4049,36.4017,,,
1994,S000711,114.158,36.6361,,,
1994,S000712,114.5137,36.5834,6.0,邯郸市,Handan
1994,S000713,114.7636,27.7111,120.0,新余市,Xinyu
1994,S000714,115.5194,28.0109,,,
1994,S000715,94.8494,36.1491,,,
1994,S000716,98.9254,36.942,,,
1994,S000717,98.8196,37.1056,,,
1994,S000718,100.4526,37.0963,,,
1994,S000719,98.8737,36.8558,,,
1994,S000720,99.0742,36.7594,,,
1994,S000721,100.4583,37.0967,,,
1994,S000722,101.7056,36.5302,272.0,西宁市,Xining
1994,S000723,115.5619,35.162,143.0,菏泽市,Heze
1994,S000724,116.8436,35.52,,,
1994,S000725,114.0843,35.1417,,,
1994,S000726,114.4286,35.0079,,,
1994,S000727,114.4289,35.0124,,,
1994,S000728,114.6575,35.1399,,,
1994,S000729,114.4284,35.0034,,,
1994,S000730,114.6529,34.9681,,,
1994,S000731,113.8657,35.1983,150.0,新乡市,Xinxiang
1994,S000732,115.5556,35.1532,143.0,菏泽市,Heze
1994,S000733,113.8244,34.3537,,,
1994,S000734,114.8157,34.4822,,,
1994,S000735,115.5086,28.1668,,,
1994,S000736,115.8291,28.1235,,,
1994,S000737,108.647,19.0085,,,
1994,S000738,109.5044,18.1921,220.0,三亚市,Sanya
1994,S000739,117.1425,28.9863,,,
1994,S000740,117.746,29.0114,,,
1994,S000741,116.9172,35.448,,,
1994,S000742,119.4844,35.3717,137.0,日照市,Rizhao
1994,S000743,124.8007,52.4183,,,
1994,S000744,125.8113,52.1153,,,
1994,S000745,113.3113,32.6978,,,
1994,S000746,114.0674,32.412,,,
1994,S000747,114.3421,30.4682,161.0,武汉市,Wuhan
1994,S000748,115.9142,29.5117,,,
1994,S000749,125.3077,49.2774,,,
1994,S000750,125.8727,49.8498,,,
1994,S000751,118.5802,36.7018,,,
1994,S000752,118.9518,37.0982,,,
1994,S000753,109.8669,40.021,,,
1994,S000754,110.2334,39.2338,,,
1994,S000755,115.7998,34.232,,,
1994,S000756,115.8603,33.0009,101.0,阜阳市,Fuyang
1994,S000757,115.8395,28.123,,,
1994,S000758,116.0052,28.2561,,,
1994,S000759,115.847,32.9698,101.0,阜阳市,Fuyang
1994,S000760,115.8828,32.8547,101.0,阜阳市,Fuyang
1994,S000761,118.073,26.5597,,,
1994,S000762,119.3575,26.0403,107.0,福州市,Fuzhou2
1994,S000763,114.102,33.4213,154.0,漯河市,Luohe
1994,S000764,115.8415,32.9701,101.0,阜阳市,Fuyang
1994,S000765,112.1366,30.9193,167.0,荆门市,Jingmen
1994,S000766,112.1469,30.9009,167.0,荆门市,Jingmen
1994,S000767,112.1522,30.9008,167.0,荆门市,Jingmen
1994,S000768,112.3452,30.302,169.0,荆州市,Jingzhou
1994,S000769,82.4761,45.0329,,,
1994,S000770,87.4368,43.7441,278.0,乌鲁木齐市,Urumqi
1994,S000771,119.0628,35.185,,,
1994,S000772,119.3818,35.0889,,,
1994,S000773,114.3697,34.3584,,,
1994,S000774,114.4848,34.7027,,,
1994,S000775,106.7049,28.9134,,,
1994,S000776,107.1076,29.1293,,,
1994,S000777,112.0897,23.0137,,,
1994,S000778,112.313,22.8979,,,
1994,S000779,116.0126,28.3609,,,
1994,S000780,116.982,28.1229,121.0,鹰潭市,Yingtan
1994,S000781,110.8231,21.5778,194.0,茂名市,Maoming
1994,S000782,113.2881,23.1039,186.0,广州市,Guangzhou
1994,S000783,112.2903,36.4661,,,
1994,S000784,112.7895,36.7047,,,
1994,S000785,122.7929,40.9083,,,
1994,S000786,123.223,40.3232,,,
1994,S000787,108.251,22.6815,,,
1994,S000788,108.6907,22.0705,211.0,钦州市,Qinzhou
1994,S000789,113.2317,39.9187,15.0,大同市,Datong
1994,S000790,115.4533,40.2862,,,
1994,S000791,116.5346,40.2743,,,
1994,S000792,116.6537,40.2457,,,
1994,S000793,117.9856,40.1322,,,
1994,S000794,119.7062,39.9458,5.0,秦皇岛市,Qinhuangdao
1994,S000795,117.3692,39.9225,,,
1994,S000796,117.9796,40.1326,,,
1994,S000797,117.3257,39.9113,,,
1994,S000798,117.3627,39.9183,,,
1994,S000799,115.6015,40.3164,,,
1994,S000800,116.4915,40.2673,,,
1994,S000801,117.2551,28.2661,121.0,鹰潭市,Yingtan
1994,S000802,120.3274,29.9946,,,
1994,S000803,118.7517,39.6756,,,
1994,S000804,119.0537,39.1831,,,
1994,S000805,109.29,34.6409,,,
1994,S000806,109.4136,34.6913,,,
1994,S000807,115.5553,35.1487,143.0,菏泽市,Heze
1994,S000808,115.7042,34.3859,157.0,商丘市,Shangqiu
1994,S000809,111.7267,37.0623,,,
1994,S000810,111.8461,36.9477,,,
1994,S000811,115.9339,39.6902,,,
1994,S000812,116.0858,39.5564,,,
1994,S000813,111.1567,37.4301,24.0,吕梁市,Luliang
1994,S000814,111.721,37.0669,,,
1994,S000815,102.5039,24.2998,244.0,玉溪市,Yuxi
1994,S000816,102.6178,24.682,,,
1994,S000817,113.1006,40.1074,15.0,大同市,Datong
1994,S000818,113.2747,40.0716,15.0,大同市,Datong
1994,S000819,115.1926,27.1658,,,
1994,S000820,115.8334,28.1096,,,
1994,S000821,111.4382,35.6335,,,
1994,S000822,112.8756,35.4509,18.0,晋城市,Jincheng
1994,S000823,120.2288,30.282,80.0,杭州市,Hangzhou
1994,S000824,120.3285,30.0905,,,
1994,S000825,109.2458,35.7208,,,
1994,S000826,109.7285,34.9364,,,
1994,S000827,109.2586,34.3785,,,
1994,S000828,109.5316,34.7641,,,
1994,S000829,118.1758,39.7666,4.0,唐山市,Tangshan
1994,S000830,118.2252,39.5593,4.0,唐山市,Tangshan
1994,S000831,105.3615,37.5015,277.0,中卫市,Zhongwei
1994,S000832,107.3174,34.3111,252.0,宝鸡市,Baoji
1994,S000833,118.8074,30.8439,106.0,宣城市,Xuancheng
1994,S000834,120.224,30.287,80.0,杭州市,Hangzhou
1994,S000835,114.0379,22.9066,,,
1994,S000836,115.2942,24.0694,,,
1994,S000837,116.042,39.7578,,,
1994,S000838,116.1424,39.6581,,,
1994,S000839,121.4646,39.4556,,,
1994,S000840,122.0243,39.5153,,,
1994,S000841,121.4996,31.1977,66.0,上海市,Shanghai
1994,S000842,121.5482,31.3117,66.0,上海市,Shanghai
1994,S000843,106.8233,27.1444,,,
1994,S000844,106.9833,26.984,,,
1994,S000845,115.9905,28.3437,,,
1994,S000846,116.0056,28.2607,,,
1994,S000847,112.8627,39.909,,,
1994,S000848,113.2103,39.9826,15.0,大同市,Datong
1994,S000849,113.7766,31.2282,,,
1994,S000850,114.0026,31.2072,,,
1994,S000851,121.8059,39.6625,,,
1994,S000852,121.8931,39.5271,,,
1994,S000853,114.7893,36.5508,,,
1994,S000854,115.0022,36.624,,,
1994,S000855,114.9184,36.4011,,,
1994,S000856,115.1569,36.256,,,
1994,S000857,115.4491,37.7822,,,
1994,S000858,115.587,38.057,,,
1994,S000859,133.1657,46.27,,,
1994,S000860,133.4732,46.4886,,,
1994,S000861,102.0115,38.3763,262.0,金昌市,Jinchang
1994,S000862,102.6406,39.0387,,,
1994,S000863,121.2297,37.2014,,,
1994,S000864,122.1993,37.2861,,,
1994,S000865,114.2422,30.8219,,,
1994,S000866,114.9294,31.1589,,,
1994,S000867,113.3476,27.0342,,,
1994,S000868,113.5338,26.6757,,,
1994,S000869,114.5047,33.4706,,,
1994,S000870,114.9312,33.717,,,
1994,S000871,113.3897,37.0564,,,
1994,S000872,113.7086,37.7529,16.0,阳泉市,Yangquan
1994,S000873,115.8061,32.7858,101.0,阜阳市,Fuyang
1994,S000874,115.877,32.8505,101.0,阜阳市,Fuyang
1994,S000875,114.9187,31.6136,,,
1994,S000876,115.8054,32.7768,101.0,阜阳市,Fuyang
1994,S000877,115.6692,38.1304,,,
1994,S000878,116.4455,38.9867,,,
1994,S000879,115.5552,35.3071,143.0,菏泽市,Heze
1994,S000880,116.0,35.762,,,
1994,S000881,115.7407,37.0547,,,
1994,S000882,115.9689,36.4741,141.0,聊城市,Liaocheng
1994,S000883,116.276,39.244,,,
1994,S000884,116.4136,39.1015,,,
1994,S000885,114.9346,31.1542,,,
1994,S000886,116.1367,29.6552,119.0,九江市,Jiujiang
1994,S000887,114.8878,25.4948,,,
1994,S000888,115.2947,24.0786,,,
1994,S000889,118.582,39.8274,,,
1994,S000890,118.6767,39.7577,,,
1994,S000891,123.4218,41.6018,,,
1994,S000892,123.8114,41.2927,38.0,本溪市,Benxi
1994,S000893,112.5377,35.3948,,,
1994,S000894,112.7325,35.1059,,,
1994,S000895,112.1525,35.6641,,,
1994,S000896,112.4886,35.6399,,,
1994,S000897,115.9552,30.0928,,,
1994,S000898,116.8417,30.6822,,,
1994,S000899,116.8421,30.6867,,,
1994,S000900,117.3159,31.8504,91.0,合肥市,Hefei
1994,S000901,110.8722,39.6201,,,
1994,S000902,113.1515,40.4459,,,
1994,S000903,110.8468,37.4099,,,
1994,S000904,111.1509,37.4301,24.0,吕梁市,Luliang
1994,S000905,115.3014,24.0228,,,
1994,S000906,116.1325,24.2377,197.0,梅州市,Meizhou
1994,S000907,115.2992,24.0691,,,
1994,S000908,115.3017,24.0274,,,
1994,S000909,115.8065,24.1355,,,
1994,S000910,116.0463,23.9929,,,
1994,S000911,116.046,23.9883,,,
1994,S000912,116.8177,23.3864,190.0,汕头市,Shantou
1994,S000913,123.6908,41.1814,38.0,本溪市,Benxi
1994,S000914,124.0633,40.4203,,,
1994,S000915,116.0516,23.9972,,,
1994,S000916,116.3364,24.226,,,
1994,S000917,116.4199,39.1057,,,
1994,S000918,117.1224,39.2511,2.0,天津市,Tianjin
1994,S000919,108.6771,22.0006,211.0,钦州市,Qinzhou
1994,S000920,109.2937,21.4995,,,
1994,S000921,113.2727,41.2497,,,
1994,S000922,122.1643,43.5603,29.0,通辽市,Tongliao
1994,S000923,129.8078,42.9996,,,
1994,S000924,130.4235,42.9046,,,
1994,S000925,113.2919,33.7082,147.0,平顶山市,Pingdingshan
1994,S000926,113.4107,34.1395,,,
1994,S000927,111.4569,35.4119,,,
1994,S000928,111.7065,35.6347,,,
1994,S000929,113.5575,33.4156,,,
1994,S000930,114.0354,33.5322,154.0,漯河市,Luohe
1994,S000931,110.2393,39.2292,,,
1994,S000932,111.4674,38.9998,,,
1994,S000933,111.1094,39.3921,,,
1994,S000934,111.9495,38.9574,,,
1994,S000935,124.0305,40.378,,,
1994,S000936,124.3491,40.1567,39.0,丹东市,Dandong
1994,S000937,106.6175,23.9337,214.0,百色市,Baise
1994,S000938,108.1778,22.6664,,,
1994,S000939,103.075,24.8736,,,
1994,S000940,104.7812,25.1849,,,
1994,S000941,104.7756,25.2814,,,
1994,S000942,106.6125,23.9335,214.0,百色市,Baise
1994,S000943,104.4355,25.6376,,,
1994,S000944,104.7656,25.2809,,,
1994,S000945,117.6536,28.3362,,,
1994,S000946,117.8448,27.8516,,,
1994,S000947,117.8444,27.8471,,,
1994,S000948,118.3492,26.875,,,
1994,S000949,117.5346,25.184,,,
1994,S000950,117.849,25.3142,,,
1994,S000951,117.8486,25.3096,,,
1994,S000952,118.9443,25.1842,,,
1994,S000953,117.8545,25.3184,,,
1994,S000954,117.9524,25.339,,,
1994,S000955,115.057,35.6991,152.0,濮阳市,Puyang
1994,S000956,115.8879,36.0207,,,
1994,S000957,124.1403,39.9641,,,
1994,S000958,124.3482,40.1522,39.0,丹东市,Dandong
1994,S000959,104.4062,30.6749,,,
1994,S000960,107.2069,30.9148,,,
1994,S000961,104.2461,30.6581,222.0,成都市,Chengdu
1994,S000962,104.41,30.857,,,
1994,S000963,104.2682,30.8821,,,
1994,S000964,104.4043,30.8613,,,
1994,S000965,104.4151,30.8618,,,
1994,S000966,104.6182,30.803,,,
1994,S000967,119.7297,28.994,86.0,金华市,Jinhua
1994,S000968,120.6191,27.9889,82.0,温州市,Wenzhou
1994,S000969,100.212,25.5001,,,
1994,S000970,101.7959,25.0482,,,
1994,S000971,111.4289,29.5208,,,
1994,S000972,112.9621,28.2564,173.0,长沙市,Changsha
1994,S000973,108.6908,22.0658,211.0,钦州市,Qinzhou
1994,S000974,109.0139,22.8165,,,
1994,S000975,75.9494,39.4692,,,
1994,S000976,86.0494,41.6523,,,
1994,S000977,115.9649,36.4969,141.0,聊城市,Liaocheng
1994,S000978,116.7588,36.7789,,,
1994,S000979,120.2299,30.2911,80.0,杭州市,Hangzhou
1994,S000980,121.5176,31.132,66.0,上海市,Shanghai
1994,S000981,114.533,36.5194,6.0,邯郸市,Handan
1994,S000982,115.9644,36.4155,141.0,聊城市,Liaocheng
1994,S000983,131.816,46.7897,,,
1994,S000984,132.2283,46.368,,,
1994,S000985,111.9603,38.4599,,,
1994,S000986,112.2474,38.9481,,,
1994,S000987,111.5389,22.7172,,,
1994,S000988,111.8951,22.396,,,
1994,S000989,116.342,24.2349,,,
1994,S000990,116.9204,24.8139,,,
1994,S000991,112.1945,28.2235,,,
1994,S000992,112.3747,28.5165,181.0,益阳市,Yiyang
1994,S000993,118.2817,31.3599,92.0,芜湖市,Wuhu
1994,S000994,118.4535,31.2887,92.0,芜湖市,Wuhu
1994,S000995,108.9903,33.8429,,,
1994,S000996,109.3284,32.7772,,,
1994,S000997,103.8265,27.1072,,,
1994,S000998,104.8568,26.5905,,,
1994,S000999,105.9408,38.05,,,
1994,S001000,106.6878,38.0846,,,
1994,S001001,119.7056,39.9413,5.0,秦皇岛市,Qinhuangdao
1994,S001002,120.8922,40.7331,47.0,葫芦岛市,Huludao
1994,S001003,118.4571,34.3788,,,
1994,S001004,119.0315,33.5845,74.0,淮安市,Huaian
1994,S001005,119.029,33.6119,74.0,淮安市,Huaian
1994,S001006,120.451,32.393,,,
1994,S001007,119.8075,31.4448,,,
1994,S001008,120.1974,31.6036,68.0,无锡市,Wuxi
1994,S001009,120.1943,31.6221,68.0,无锡市,Wuxi
1994,S001010,120.4493,32.3795,,,
1994,S001011,112.1053,38.9821,,,
1994,S001012,112.3844,39.3166,19.0,朔州市,Shuozhou
1994,S001013,112.6923,38.7182,,,
1994,S001014,114.9471,38.4628,,,
1994,S001015,114.9648,38.4622,,,
1994,S001016,115.9265,38.4721,,,
1994,S001017,115.9571,38.4843,,,
1994,S001018,116.9984,38.3831,11.0,沧州市,Cangzhou
1994,S001019,117.014,38.2962,11.0,沧州市,Cangzhou
1994,S001020,117.7245,38.2335,,,
1994,S001021,104.4925,25.9439,,,
1994,S001022,104.8611,26.5173,,,
1994,S001023,120.9023,40.7596,47.0,葫芦岛市,Huludao
1994,S001024,121.2816,41.1433,40.0,锦州市,Jinzhou
1994,S001025,116.5119,33.5349,,,
1994,S001026,117.0635,33.5362,102.0,宿州市,Suzhou4
1994,S001027,109.5322,36.5625,255.0,延安市,YanAn
1994,S001028,110.4722,39.1563,,,
1994,S001029,114.4816,39.8012,,,
1994,S001030,115.4853,40.226,,,
1994,S001031,107.4786,31.1842,236.0,达州市,Dazhou
1994,S001032,108.3235,30.7904,221.0,重庆市,Chongqing
1994,S001033,115.9714,42.9903,,,
1994,S001034,115.9649,42.2397,,,
1994,S001035,112.2797,31.0347,167.0,荆门市,Jingmen
1994,S001036,113.7606,30.879,168.0,孝感市,Xiaogan
1994,S001037,113.3835,37.0476,,,
1994,S001038,113.6399,36.5705,,,
1994,S001039,120.5796,41.9615,,,
1994,S001040,120.9826,42.1033,,,
1994,S001041,109.4612,34.3207,,,
1994,S001042,112.4826,32.944,156.0,南阳市,Nanyang
1994,S001043,112.4933,32.9347,156.0,南阳市,Nanyang
1994,S001044,113.7566,32.2135,,,
1994,S001045,121.2891,41.1518,40.0,锦州市,Jinzhou
1994,S001046,121.7764,41.334,,,
1994,S001047,114.1707,32.0729,158.0,信阳市,Xinyang
1994,S001048,117.1886,31.7671,91.0,合肥市,Hefei
1994,S001049,113.2361,34.393,,,
1994,S001050,113.8182,34.3403,,,
1994,S001051,119.6954,39.9556,5.0,秦皇岛市,Qinhuangdao
1994,S001052,120.6864,40.7541,47.0,葫芦岛市,Huludao
1994,S001053,120.6978,40.7897,47.0,葫芦岛市,Huludao
1994,S001054,121.0339,41.0589,40.0,锦州市,Jinzhou
1994,S001055,121.0535,41.0664,40.0,锦州市,Jinzhou
1994,S001056,121.2762,41.1483,40.0,锦州市,Jinzhou
1994,S001057,121.2884,41.1473,40.0,锦州市,Jinzhou
1994,S001058,121.8378,41.2921,,,
1994,S001059,121.8515,41.3,,,
1994,S001060,123.4597,41.804,34.0,沈阳市,Shenyang
1994,S001061,109.0414,19.1728,,,
1994,S001062,110.1857,19.9794,219.0,海口市,Haikou
1994,S001063,109.9664,20.6484,,,
1994,S001064,110.2653,21.222,193.0,湛江市,Zhanjiang
1994,S001065,118.2618,34.5054,,,
1994,S001066,118.4807,34.9126,139.0,临沂市,Linyi
1994,S001067,121.7772,41.3385,,,
1994,S001068,122.1452,41.5709,,,
1994,S001069,118.4415,35.1284,139.0,临沂市,Linyi
1994,S001070,119.9269,36.2867,,,
1994,S001071,120.0012,36.2355,,,
1994,S001072,120.1843,36.0029,128.0,青岛市,Qingdao
1994,S001073,120.4565,32.3925,,,
1994,S001074,120.8758,31.9863,72.0,南通市,Nantong
1994,S001075,118.9582,37.1023,,,
1994,S001076,120.3506,37.6293,,,
1994,S001077,118.6819,32.0643,67.0,南京市,Nanjing
1994,S001078,120.4145,32.5373,,,
1994,S001079,94.6971,40.1468,,,
1994,S001080,96.3592,40.656,,,
1994,S001081,112.8805,36.8157,,,
1994,S001082,113.3837,37.0521,,,
1994,S001083,115.129,25.9069,,,
1994,S001084,117.0667,25.0122,114.0,龙岩市,Longyan
1994,S001085,90.5351,30.0186,,,
1994,S001086,94.8499,36.1172,,,
1994,S001087,109.9277,39.7676,30.0,鄂尔多斯市,Erdos
1994,S001088,110.8782,39.62,,,
1994,S001089,122.1521,41.5749,,,
1994,S001090,123.0674,41.9841,,,
1994,S001091,98.1352,39.6891,261.0,嘉峪关市,Jiayuguan
1994,S001092,100.4499,41.8731,,,
1994,S001093,100.4628,41.8694,,,
1994,S001094,100.5252,41.8692,,,
1994,S001095,113.3042,31.8503,172.0,随州市,Suizhou
1994,S001096,114.1319,32.1695,158.0,信阳市,Xinyang
1994,S001097,106.343,29.5041,,,
1994,S001098,109.8861,27.6325,184.0,怀化市,Huaihua
1994,S001099,111.3146,26.9297,,,
1994,S001100,111.5483,26.4916,183.0,永州市,Yongzhou
1994,S001101,112.0151,27.6833,185.0,娄底市,Loudi
1994,S001102,112.2174,28.0998,,,
1994,S001103,118.4199,39.1523,,,
1994,S001104,118.7896,39.4869,,,
1994,S001105,105.5004,30.5078,229.0,遂宁市,Suining
1994,S001106,106.5022,29.8777,,,
1994,S001107,106.676,39.2874,,,
1994,S001108,106.8243,39.3227,,,
1994,S001109,106.8224,39.3679,,,
1994,S001110,109.9398,39.7315,30.0,鄂尔多斯市,Erdos
1994,S001111,114.8839,30.2059,166.0,鄂州市,Ezhou
1994,S001112,115.163,30.1394,162.0,黄石市,Huangshi
